apply_s1_correction,s1_theta_offset_deg,s1_scale,s1_condition,solver,Br_rms,Bt_rms,Br_L2_all,Bt_L2_all,Br_L2_edge,Bt_L2_edge,Br_L2_middle,Bt_L2_middle,objective
True,40.0,0.44999999999999896,645257.9091640739,rowcol,0.5170489579451962,0.052070361447438436,0.07706067159399509,0.2314352465993781,0.11752751609890033,0.28280575208045494,0.06710452741570663,0.17704803063310398,0.3084959181933732
True,5.0,0.14999999999999894,645257.9091640739,rowcol,0.48709589474865217,0.049376450797222825,0.08569056290113955,0.22298929305350165,0.1606587101959976,0.28046052168487184,0.06305939228131559,0.15934596357349196,0.3086798559546412
True,10.0,0.44999999999999896,645257.9091640739,rowcol,0.5060623454985473,0.05081379865317876,0.08070034933617998,0.22823143538567853,0.11756115150018522,0.277556333371004,0.0719752722244996,0.17637641820234534,0.3089317847218585
True,-75.0,0.44999999999999896,645257.9091640739,rowcol,0.512701307413409,0.051507945919703084,0.07819012385605323,0.23125015999738735,0.11754469445149705,0.2786793773679207,0.06862646832724664,0.1820352589250291,0.3094402838534406
True,45.0,0.44999999999999896,645257.9091640739,rowcol,0.512701307413409,0.051507945919703084,0.07819012385605323,0.23125015999738735,0.11754469445149705,0.2786793773679207,0.06862646832724664,0.1820352589250291,0.3094402838534406
True,-65.0,0.29999999999999893,645257.9091640739,rowcol,0.4923230375575394,0.04976433284094265,0.08274654123196434,0.2270350588393795,0.13884977009645158,0.2792123425591439,0.06768199891459807,0.171261509785653,0.3097816000713438
True,55.0,0.29999999999999893,645257.9091640739,rowcol,0.4923230375575394,0.04976433284094265,0.08274654123196434,0.2270350588393795,0.13884977009645155,0.2792123425591439,0.06768199891459808,0.171261509785653,0.3097816000713438
True,-65.0,0.14999999999999894,645257.9091640739,rowcol,0.4870958949219885,0.04937644908726889,0.08569949013884894,0.22425751602370078,0.16065871470608353,0.2804487939831771,0.06307373164842119,0.1626065604510183,0.30995700616254973
True,55.0,0.14999999999999894,645257.9091640739,rowcol,0.4870958949219885,0.04937644908726889,0.08569949013884894,0.22425751602370078,0.16065871470608348,0.2804487939831771,0.06307373164842119,0.16260656045101832,0.30995700616254973
True,0.0,0.14999999999999894,645257.9091640739,rowcol,0.48395505359412766,0.04919693261753042,0.08705337768888802,0.22303803592491317,0.1606587258383957,0.28079422541685617,0.06522894840219494,0.1589768824063043,0.3100914136138012
True,0.0,0.29999999999999893,645257.9091640739,rowcol,0.4860872398019211,0.04940739260401866,0.08549648001654248,0.22461289344573201,0.13884985056150229,0.27986120421186156,0.07160893512629778,0.1643515933232947,0.3101093734622745
False,25.0,0.14999999999999894,645257.9091640739,rowcol,0.49437010429149886,0.05028300034701003,0.080935074251695,0.23000805162960009,0.16085786434016014,0.29322475695268096,0.05502721118597602,0.1583863900521352,0.3109431258812951
False,-35.0,-0.15000000000000105,645257.9091640739,rowcol,0.49437010429248934,0.05028300034704779,0.08093507425340901,0.2300080516287492,0.1608578643440162,0.2932247569502584,0.05502721118690188,0.1583863900536322,0.3109431258821582
False,85.0,-0.15000000000000105,645257.9091640739,rowcol,0.49437010429248934,0.05028300034704779,0.08093507425340901,0.2300080516287492,0.1608578643440162,0.2932247569502584,0.05502721118690188,0.1583863900536322,0.3109431258821582
False,-90.0,0.14999999999999894,645257.9091640739,rowcol,0.49480773324569033,0.050375383226292696,0.07951013127574234,0.2314421453874215,0.15757214237197112,0.29613498833744034,0.05429924795541559,0.15767721564640605,0.31095227666316383
False,30.0,0.14999999999999894,645257.9091640739,rowcol,0.49480773324569033,0.050375383226292696,0.07951013127574234,0.2314421453874215,0.15757214237197112,0.29613498833744034,0.05429924795541559,0.15767721564640605,0.31095227666316383
False,-30.0,-0.15000000000000105,645257.9091640739,rowcol,0.494807733246799,0.05037538322632346,0.07951013127775712,0.23144214538649652,0.15757214237643566,0.2961349883347045,0.05429924795654201,0.15767721564822754,0.3109522766642536
False,90.0,-0.15000000000000105,645257.9091640739,rowcol,0.494807733246799,0.05037538322632346,0.07951013127775712,0.23144214538649652,0.15757214237643566,0.2961349883347045,0.05429924795654201,0.15767721564822754,0.3109522766642536
False,-85.0,0.14999999999999894,645257.9091640739,rowcol,0.49437010428496164,0.05028300041128241,0.08095273599860234,0.23020846799801134,0.16092900525287226,0.29330339793814014,0.05502001096045954,0.15879943737564614,0.3111612039966137
False,35.0,0.14999999999999894,645257.9091640739,rowcol,0.49437010428496164,0.05028300041128242,0.08095273599860234,0.23020846799801134,0.16092900525287226,0.2933033979381402,0.05502001096045954,0.15879943737564614,0.3111612039966137
False,-25.0,-0.15000000000000105,645257.9091640739,rowcol,0.4943701042859521,0.05028300041132017,0.08095273600033119,0.23020846799732692,0.16092900525675785,0.293303397935754,0.055020010961395305,0.15879943737752605,0.3111612039976581
True,60.0,0.14999999999999894,645257.9091640739,rowcol,0.483955053803511,0.04919693055780657,0.08706740851582112,0.2243706948873224,0.16065872858352034,0.2807975041411147,0.06525108370682382,0.1623877402774986,0.3114381034031435
True,-60.0,0.14999999999999894,645257.9091640739,rowcol,0.483955053803511,0.04919693055780657,0.08706740851582113,0.2243706948873224,0.16065872858352034,0.2807975041411147,0.06525108370682382,0.1623877402774986,0.31143810340314354
False,20.0,0.14999999999999894,645257.9091640739,rowcol,0.49307034947197875,0.05003890495538083,0.08450339804912504,0.22705250358578824,0.16891323939436206,0.2871658191293379,0.05693617104115428,0.15986464052951832,0.3115559016349133
False,-40.0,-0.15000000000000105,645257.9091640739,rowcol,0.49307034947261935,0.050038904955427226,0.08450339805015929,0.22705250358532109,0.16891323939671143,0.287165819127923,0.05693617104169865,0.1598646405304344,0.31155590163548036
False,80.0,-0.15000000000000105,645257.9091640739,rowcol,0.49307034947261935,0.050038904955427226,0.08450339805015929,0.22705250358532109,0.16891323939671143,0.287165819127923,0.05693617104169865,0.15986464053043442,0.31155590163548036
True,-5.0,0.14999999999999894,645257.9091640739,rowcol,0.48079508763408896,0.04901656419686976,0.08842935429290284,0.22313424732318293,0.16065872411005383,0.2811487083117802,0.06738166643267988,0.15869830697549447,0.31156360161608576
True,-70.0,0.44999999999999896,645257.9091640739,rowcol,0.5060623457753826,0.05081379589613449,0.08069314418435666,0.23133612921335045,0.11756119298097545,0.2774206601278151,0.07196570852843945,0.18384427646196552,0.31202927339770714
True,50.0,0.44999999999999896,645257.9091640739,rowcol,0.5060623457753826,0.05081379589613449,0.08069314418435665,0.23133612921335048,0.11756119298097545,0.2774206601278151,0.07196570852843945,0.18384427646196552,0.31202927339770714
False,-80.0,0.14999999999999894,645257.9091640739,rowcol,0.4930703494654337,0.050038905019875145,0.08454237567484782,0.2275623474885935,0.16905856052656332,0.2873265610652366,0.05692596152631964,0.1609526372959867,0.3121047231634413
False,40.0,0.14999999999999894,645257.9091640739,rowcol,0.4930703494654337,0.050038905019875145,0.0845423756748478,0.2275623474885935,0.16905856052656332,0.2873265610652366,0.056925961526319624,0.1609526372959867,0.3121047231634413
False,-20.0,-0.15000000000000105,645257.9091640739,rowcol,0.4930703494660742,0.05003890501992154,0.08454237567590656,0.22756234748842752,0.16905856052896567,0.2873265610638863,0.056925961526878135,0.16095263729758166,0.3121047231643341
True,5.0,0.44999999999999896,645257.9091640739,rowcol,0.49770149345242565,0.0501705560194506,0.08445104319902445,0.22800563482444122,0.11756974470355051,0.27834379007773746,0.07689221750011563,0.17478799700356637,0.31245667802346566
True,60.0,0.29999999999999893,645257.9091640739,rowcol,0.4860872402188507,0.04940738850211843,0.08552505020432573,0.22725192719098752,0.13884985691409416,0.2798677834831433,0.07164925694269103,0.1708909135487154,0.31277697739531324
True,-60.0,0.29999999999999893,645257.9091640739,rowcol,0.4860872402188507,0.04940738850211843,0.08552505020432574,0.22725192719098758,0.13884985691409418,0.2798677834831433,0.07164925694269103,0.1708909135487154,0.3127769773953133
True,-55.0,0.14999999999999894,645257.9091640739,rowcol,0.48079508780507585,0.049016562519688625,0.08843800497164896,0.22440165519122196,0.16065872862013933,0.2811370093179512,0.06739508602463896,0.16197195261090758,0.3128396601628709
